id,brand,name,desc,price,product_id,cluster_id
3050045988,Oral B,Oral-B Pulsonic Slim One with 2nd Brush Handle (Oral Care),"The Oral-B Pulsonic Slim One is now available with 2 brush handles. By removing surface stains, it provides whiter teeth in 2 weeks. Thanks to the ultra-slim, super-light handle, the toothbrush sits particularly comfortably in the hand and is therefore ideal for home and travel. The elongated brush head helps remove surface stains with gentle sonic technology. You can choose between two modes for a personalized brushing experience: Daily Clean and Whitening. For a cleaner smile & natural brightening! * The Oral-B Pulsonic Slim One with 2 brush handles * Provides whiter teeth in 2 weeks by removing surface stains * Two cleaning modes for personalized brushing comfort: Daily Clean and Whitening * The ultra-slim, super-light sonic toothbrush from Oral-B, ideal for home and travel * The elongated brush head helps remove surface stains with gentle sonic technology * Oral-B, the No.1 toothbrush brand most recommended by dentists worldwide",89.99,1435573037,65
1929021158,Nike,Nike Socks Squad Crew white M,"Size information Size , M, Color Color , white black, Manufacturer color designation , white / black, Material Material composition , 88% polyester / 9% cotton / 3% elastane, Care instructions , Machine wash, Look/Style Look , multicolored, Style , sporty,",9.95,2761658531,41
8431814058,Kneer,Kneer Q93 Exclusive-Stretch Fitted Sheet 41 Soft Rose 180x200 - 200x220,"Kneer Q93 fitted sheet - only the best of the best. The Q93 fitted sheet from Kneer is one of the most exclusive fitted sheets available on the market. Thanks to the particularly fine-knit right/left weave, it is especially supple and form-fitting. The high weight of approx. 260 g...",114.95,1324746498,48
2070010940,adidas,"ADIDAS ORIGINALS Men's sneaker 'Handball Spezial' black / white, size 8.5, 4116480","Pattern: Solid color; Design: 7-eyelet lacing, tread sole, reinforced heel, contrasting inserts; Material: Leather; Toe: Round cap; Material: Suede leather; Closure type: Lace fastening; Extras: Padded collar, Smooth feel, Label print, Cushioning, Tone-on-tone stitching; Sustainability certifications: Leather Working Group; Heel height: Flat heel (0-3 cm)",99.9,1622655555,24
3214249595,Airoh,"Airoh Commander Skill Motocross Helmet, gray, Size M","* Double D-ring fastener * Vents on chin, front and top * Visor (scratch-resistant and UV-resistant, extra wide field of view, Pinlock-ready) | Item: Airoh Commander Skill Motocross Helmet, gray, Size M",359.99047,2491910760,130
1434308154,Beco,"Comfort foam mattress »Royal Duo KS«, Beco, 21 cm high, core density: 30 kg/m³, orthopedic mattress core contour, white, 80 cm x 200 cm x 21 cm 80 cm x 200 cm x 21 cm","Beco: The comfort foam mattress “Royal Duo KS” from BeCo is approx. 21 cm high, has 7 comfort zones and is extremely point-elastic, dimensionally stable and breathable. All firmness levels H2, H3 and H4 = 1 price. It features a special orthopedic mattress core contour that supports nighttime spinal extension and intervertebral disc regeneration. In addition, the mattress has a soft shoulder relief system. The skin-friendly, functional and elastic double-cloth cover (100% polyester) is quilted with a breathable climate fiber (100% polyester). The cover has a 4-sided zipper, is separable, removable and washable up to 60 °C. Ideal for pet hair allergy sufferers. The open-pored materials ensure a good sleeping climate. Made in Germany.",167.99,1739980608,61
2054656633,BABOR,BABOR Lip Make-up Lipstick 4g,"The Age ID Glossy Lip Colour from BABOR gives your lips a touch of color with an irresistibly glossy finish. The long-lasting lipstick virtually melds with your lips and lets the natural lip color shine through the applied shade, making it particularly harmonious with your complexion. The creamy formula provides gentle care thanks to high-quality plant oils and makes your lips appear visibly fuller.",24.9,845830827,133
3074303515,FEIN,"At a glance•Handy 1,500 W compact angle grinder with high power reserve for effective grinding and cutting tasks","At a glance•Handy 1,500 W compact angle grinder with high power reserve for effective grinding and cutting tasks.FEIN Advantages•The lightest and shortest of its kind.•All-metal gearbox head.•H07 industrial cable.•Best vibration values in its class.Scope of delivery•1 protective guard•1 tool-free quick-release nut•1 anti-vibration handle•1 wrenchTop features•Longer carbon brush life and more material removal than comparable angle grinders.•POWERtronic for enormous power, power reserve and exceptional speed stability under load.•Comprehensive user protection through stall monitoring, restart protection, soft start, electronic overload protection.",199.0,477408105,352
2118636980,Fein,Fein Elektro Compact Angle Grinder WSG 15-125 PQ Ø 125mm 1500W,"Fein Compact Angle Grinder WSG 15-125 PQ, Ø 125 mm. Handy 1500 watt compact angle grinder with high power reserve for effective grinding and cutting work. Product: Up to 30% longer carbon brush life and more material removal than comparable angle grinders. POWERtronic for enormous power, power reserve and exceptional speed stability under load. Extensive user protection through stall monitoring, restart protection, soft start, electronic overload protection. The lightest and shortest of its kind. Full-metal gearbox head rotatable in 90° increments for maximum robustness and service life. Best vibration values in its class, H 07 industrial cable. Technical data: Rated input 1500 W, output power 900 W, no-load speed 11,000 rpm, cable with plug 4 m, weight 2.3 kg, flanges M14, grinding disc Ø 125 mm, elastic backing pad Ø 125 mm. Delivery: Fein Compact Angle Grinder WSG 15-125 PQ, 1 x protective guard, 1 x tool-free quick-release nut Fixtec, 1 x anti-vibration side handle, 1 x wrench, in carton. Industries: Craftsmen, construction, cities, municipalities, conservatory construction, cabinetmakers, carpenters, stone and marble construction, steel and portal construction, assembly, painters and decorators, tinsmiths, roofers, plasterers, stucco workers, window construction, glass construction, structural engineering, house construction, drywall construction, automotive industry, auto repair shops, municipal services, interior finishing, industry, timber construction, carpenters, yacht building, boat building, gas-water-heating, prefabricated house construction, windows and doors, facade construction, electrical installers, master builders, building owners, hobbyists and DIY enthusiasts etc. For more information see download!",209.59,477408105,352
4938541772,Liebherr,Liebherr SIFNd 4155-20 Prime NoFrost (999208751),Liebherr freezer SIFNd 4156 silver-colored metal,1449.0,3811418939,441
3926725955,Biederlack,"BIEDERLACK Uno Cotton home throw, in beautiful solid colours, beige cotton blanket","The cosy plain blanket ""Uno Cotton"" is breathable, hard-wearing and provides excellent warmth. A popular all-rounder made from a low-maintenance cotton-Dralon blend with ""Cotton made in Africa"", a must-have for every home. Shown here in a modern blue. With fine velour ribbon edging.",96.9,1377073738,175
3214249598,Airoh,"Airoh Commander Skill Motocross Helmet, grey, Size 2XL","* Double D-ring fastening * Vents at chin, front and top * Visor (scratch-resistant and UV-resistant, extra wide field of view, Pinlock-ready) | Item: Airoh Commander Skill Motocross Helmet, grey, Size 2XL",359.90003,2491910760,130
2078371204,Kneer,"Fitted sheet Exclusive-Stretch, Kneer, jersey-elastane, elastic: all around, (1 piece), optimal fit green 180-200 cm x 200-220 cm","Details Number of pieces , 1 pc, Elastic , all around, Look/Style Look , plain, Color , mint, Dimensions Width , 180-200 cm, Length , 200-220 cm, Suitable for Suitable for mattress height , 40 cm, Suitable for mattress size , 180-200x200-220 cm, Suitable for mattress type , box-spring beds standard mattress waterbeds, Material Material type , jersey-elastane, Material composition , Cover: 95% cotton, 5% elastane, Fabric weight , 250 g/m2, Care instructions Care instructions , 60°C machine wash non-iron easy-care tumble dryer friendly, Additional information Colour note , Please note that the colours on your monitor may differ from the original shades.",107.94,1324744550,296
3832187405,BIRKENSTOCK,Birkenstock Birkenstock Boston ESD mule blue narrow sandal 38,"Size, 38, Color, blue, Upper material, leather, Style, casual, Toe shape, round, Insole material, cork, latex",91.99,3321918357,192
1314916319,adidas,Adidas Originals Men's Handball Spezial Sneaker,This sneaker made of nubuck suede conquered the sports and fashion world. In 1979 it was the shoe of choice among professional handball players; today the classic is a celebrated streetwear favorite. In this version it comes with an upper made of soft nubuck,84.96,1511483122,171
3558421110,Nike,NIKE Squad Crew Sports Socks Unisex white/black 38-42,"The NIKE Squad Crew sports socks combine moisture-wicking material with targeted cushioning to provide high-performance wearing comfort during competition. Product details: Moisture-wicking material for dry comfort; cushioning in high-stress areas for increased durability. Material: 88% polyester, 9% cotton, 3% elastane. Machine wash.",7.99,2761658531,41
1701333849,BeCo,"Comfort foam mattress, 81-100 kg, 7 zones, 1x 80x200 cm, ""Royal Duo KS"", BeCo",1x 80x200 cm. Special orthopedic mattress core contour. Approx. 21 cm high comfort foam mattress. With 7 lying zones. Supports nighttime spinal extension. With soft shoulder relief,199.99,1739980608,61
2169796390,"Bibliographisches Institut, Berlin / Duden",My Learning Memo with Raven Linus - Syllables,"Manufacturer: Bibliographisches Institut, Berlin / Duden",4.99,2721550319,18
3883529607,,"My Learning Memory with Raven Linus - Syllables (Children's Game) Memory Game for 1-4 Players, Linus Learning Games",What belongs together? Find the matching syllables and discover what the words look like! Children aged 5 and up can learn in a playful way.,9.56,2721550319,18
1711988032,Hemafa,"Comfort foam mattress GEL STYLE 2200, Hemafa, 22 cm high, yellow, allergy-friendly mattress","The cold foam mattress GEL STYLE 2200 comes from the Hemafe manufactory in Herdorf and is a best-selling model. The 7-zone mattress core has a special ventilation system, lumbar support and is particularly adaptable in the shoulder area. The highest-quality feature, however, is the 6 cm GEL ART layer on the mattress surface. It provides optimal pressure relief and gently cushions every body zone. You lie, so to speak, ""in the mattress"" rather than ""on the mattress"", resulting in a healthy and pleasant sleeping comfort. This produces two different sleeping sides, which is why two different cover fabrics are used. Unquilted, these elastic materials are even more point-elastic and, of course, easily removable thanks to a four-sided zipper and washable in a domestic washing machine at 60°C. The product is of course suitable for house dust mite allergy sufferers. (This mattress is recommended for a body weight of up to 90 kg).",629.99,1334283705,62
2055608441,Yves Saint Laurent,Yves Saint Laurent Rouge Volupté Shine Oil-In-Stick hydrating lipstick shade 80 Chili Tunique 3.2 g,"Yves Saint Laurent Rouge Volupté Shine Oil-In-Stick, 3.2 g, lipstick for women. The Yves Saint Laurent Rouge Volupté Shine Oil-In-Stick enhances the beauty of your lips and skillfully accentuates daytime or evening makeup. Features: with long-lasting effect, gives the lips shine, moisturizes and cares for the lips, with satin effect. Application: Gently apply the lipstick from the center outward to the edges of the lips.",29.0,1511754467,132
3079537442,adidas,adidas Originals Handball Spezial - Men's black EU 44 2/3,"A classic, not just for sports The adidas Handball Spezial is — as the name clearly suggests — a trendy handball shoe from the 70s. So why should you miss out? Here are a few reasons: soft leather upper, the well-known beloved 3-stripes design, and a non-slip outsole! What more do you need? We say: nothing! Grab the Handball Spezial now and see for yourself its iconic, cool and sporty design! Good reasons to choose the Handball Spezial Upper material: leather Lining: textile Insole: textile 7-eyelet lacing 3-stripes design Model name on the side adidas logo on tongue and heel Decorative stitch on sole Non-marking, non-slip outsole",99.99,1511483122,171
4219547890,Nike,Nike U Nk Everyday Cush No-Show 3-Pack White/Black XL,"Nike introduces the no-show sock, a product that keeps you well dressed in your free time. This sweat-wicking, comfortable, cushioned and breathable model convinces across the board. With the no-show sock, the top manufacturer founded in 1971 and successful worldwide from the US state of Oregon offers you a great model. With this no-show sock you give any outfit a special touch. Product details: Technology: Dri-FIT Features: sweat-wicking, cushioning, breathable 3 pairs Material: 73% cotton, 25% polyester, 1% elastane, 1% nylon Train through your workout with the Nike Everyday Cushion No-Show training socks (3 pack). The thick terry sole provides extra comfort for walkers and lifts, while high-friction yarns in the footbed reduce slipping. Features: Dri-FIT technology helps you stay dry and comfortable. Thick terry sole for comfort and cushioning. Anatomically correct left and right socks are designed for a natural fit. No-show silhouette for a low-profile look. Specifications: 100% textile Power through your workout with the Nike Everyday Cushion No-Show training socks (3 pack). Dri-FIT technology keeps you dry and comfortable. Thick terry sole for comfort and cushioning. Anatomical design for left and right socks ensures a natural fit. Low silhouette for a casual look. Material: 73% cotton, 25% polyester, 1% elastane, 1% nylon See item description U NK EVERYDAY CUSH NS 3PR 010 BLACK/WHITE S",10.73,2487402853,499
3926847772,Home Wohnideen,"HOME WOHNIDEEN sliding panel curtain RAWLINS, HxW: 245x60, incl. mounting accessories purple living room curtains curtains by room drapes","This sliding panel curtain from the brand ""Home Wohnideen"" creates a great effect on your windows with its modern ""circles"" motif. The panel curtain is digitally printed, showing vivid colors on the lightweight, opaque decorative fabric. Includes complete accessories, with panel carriers including gliders and a clamp rail at the bottom, allowing you to easily shorten the fabric yourself. Laser-cut at the sides. 100% polyester.",71.48,1012832077,99
4603499681,Bibliographisches Institut,My Learning Memo with Raven Linus - Animals & Words VE/3. Dorothee Raab - Book,"My Learning Memo with Raven Linus - Animals & Words VE/3. What belongs together? Find the pairs and discover what the words look like! Children aged 5 and up can playfully develop a first sense of words and, at the same time, strengthen their concentration and memory. The animal memo game with Raven Linus is the ideal preparation for first reading.",10.0,3759869769,380
4726701802,Liebherr,Liebherr SIFNd 4155-20 Prime NoFrost (999208751),"Liebherr SIFNd 4155 Prime | Built-in freezer with NoFrost Austrian warranty protection - full protection also available for 36/60 months - delivery, connection, commissioning and old appliance disposal available in Vienna",1449.0,3811418939,441
4999205059,Birkenstock Professional,"Clog ""Boston ESD"", Size 38, blue, shoes, 20648761-38","Birkenstock Professional Clog ""Boston ESD"", Birkenstock Professional, shoes",99.99,3321918357,192
3045571820,adidas,adidas Performance Spezial Boost Shoe Fitness Shoe 44 2/3,"Size , 44 2/3, Size system , UK sizes, Color , blue, Upper material , Leather, Synthetic, Lining , Textile, Manufacturer technologies , TRAXIONTM, Closure , Lace-up, Toe shape , pointed, Insole material , Textile, Stud pattern outsole , indoor Court, Shoe height , ankle-high,",116.93,1645426542,300
2057542314,Yves Saint Laurent,Yves Saint Laurent Rouge Volupté Shine Oil-In-Stick hydrating lipstick shade 16 Orange Impertinent 3.2 g,"Yves Saint Laurent Rouge Volupté Shine Oil-In-Stick, 3.2 g, lipstick for women. The Yves Saint Laurent Rouge Volupté Shine Oil-In-Stick lipstick emphasizes the beauty of your lips and skilfully highlights day or evening makeup. Features: long-lasting effect, gives lips shine, moisturizes and cares for lips, with a satin effect. Application: Gently apply the lipstick from the center to the outer edges of the lips.",29.0,328321615,470
1504338841,Yves Saint Laurent,Yves Saint Laurent Lip Makeup Lipstick 3.2 g,"Protection, care, shine with a moisturizing effect, even color, long-lasting: Rouge Volupté Shine makes the lips shine for hours in wonderfully seductive shades. Thanks to nourishing ingredients it gives the lips volume, reveals their natural beauty and provides pure comfort; a high proportion of soft waxes protects the delicate skin of the lips from drying out. Delicately melting textures combine with luminous colors, caressed by a mysterious shine: experience irresistible radiance and dive into a sea of pure sensuality — Rouge Volupté Shine is wholly YSL.",32.49,1933257945,451
3563396042,Nike,Squad Crew Socks black white,"Match-ready wearing comfort for your feet! The Nike Squad Crew Socks combine sweat-wicking material with targeted cushioning to deliver high-performance comfort during competition. From the Nike Squad collection!Features: Material: 88% polyester / 9% cotton / 3% elastaneDri-FIT technology keeps the foot dry and comfortable: this high-performance microfiber polyester wicks sweat away from the skin and moves it to the fabric surface, where it evaporates, helping keep you dryCushioning in high-wear areas increases durabilityAnatomical left and right fit provides a natural feelStretchy elastane fabric supports without restricting and improves fit and comfort",9.99,3003303751,284
4128826467,Nike,NIKE Squad Crew Sports Socks Unisex black/white 46-50,"The NIKE Squad Crew sports socks combine moisture-wicking material with targeted cushioning, providing performance comfort during competition. Product details: Moisture-wicking material for dry comfort; Cushioning in high-stress areas for increased durability. Material: 88% polyester, 9% cotton, 3% elastane. Machine wash.",7.99,3003303751,284
2063718969,HOME WOHNIDEEN,"Sliding curtain RONALD, HOME WOHNIDEEN, hook-and-loop tape (1 piece), HxW: 245x60, incl. mounting accessories white","Dimensions & Weight Width , 60 cm, Height , 245 cm, Details Hanging system , hook-and-loop tape, Appearance/Style Color , off-white, Transparency , transparent, Pattern , waves, Material Material type , voile, Material composition , Cover: 100% polyester, Scope of delivery Number of pieces , 1 pc., Scope of delivery , assembly instructions mounting accessories, Care instructions Care instructions , 30°C gentle wash, Additional information Decoration note , A sliding curtain is a narrow, smoothly hanging fabric panel that works both as privacy protection and as a room divider. Due to the sliding technique, sliding curtains are very flexible in use., Quality notes Material type note , A voile quality refers to a delicate, airy fabric that softens light without darkening. For colored voiles, you determine the desired color intensity by the amount of gathering—light (with only slight gathering) to intensely colored (with heavier gathering). Voile is excellent for freehand decorations for individual window and room design due to its wide variety of colors and patterns., Material note , A polyester quality refers to a synthetic fiber that is very easy to care for. The fabric is shape-retaining and durable. It also does not shrink and has high lightfastness.",41.99,1257924385,241
3046086497,HOME WOHNIDEEN,"Sliding panel curtain, ""BENARI"" hook-and-loop tape 1 piece, curtain, 32967640-1 green opaque green H/W: 245/60 cm","This sliding panel curtain with the digital photo print ""BENARI"" creates a great effect on your windows thanks to the photorealistic motif. The sliding panel curtain was digitally printed, showing its brilliance on the dense decorative fabric with a silk look and subtle effects. The edges were cut using a special laser technique. Includes panel carrier with rollers and x-gliders for all common curtain tracks. Thanks to the high-quality aluminum clamping bar, you have the option to shorten the sliding panel curtain to any desired height. Material: 100% polyester. This sliding panel curtain can be easily combined with other sliding panel curtains. Color: green Variant/Size: H/W: 245/60 cm",45.99,1285123046,100
2065201243,Kneer,"Fitted sheet Exclusive-Stretch, Kneer, Jersey-elastane, elastic all around, (1 piece), optimal fit green 180-200 cm x 200-220 cm","Details Number of pieces , 1 pc., Elastic , all around, Appearance/Style Appearance , plain, Color , lagoon, Dimensions Width , 180-200 cm, Length , 200-220 cm, Suitable for Suitable for mattress height , 40 cm, Suitable for mattress size , 180-200x200-220 cm, Suitable for mattress type , box spring beds standard mattress waterbeds, Material Material type , Jersey-elastane, Material composition , Outer material: 95% cotton, 5% elastane, Fabric weight , 250 g/m2, Care instructions Care instructions , 60°C machine wash crease-free easy-care tumble dryer suitable, Miscellaneous Color information , Please note that the colors on your monitor may differ from the original shades.",107.94,1324746422,199
18465851371,Kneer,"Fitted sheet KNEER ""Exclusive-Stretch"" fitted sheet Size W/L: 180-200 cm x 200-220 cm (1 pc.), jersey-elastane, 40 cm, black fitted sheet bed linen sheet optimal fit","With the Exclusive-Stretch fitted sheet you are purchasing an absolute top product. Thanks to the yarn composition of 95% cotton and 5% elastane, as well as the particularly high-quality finish, the fitted sheet acquires an exceptionally silky shiny and smooth lying surface. The extremely stretch- and wear-resistant Exclusive-Stretch fitted sheet is also suitable for very high mattresses, box-spring beds and waterbeds up to a height of 40 cm. Its clever construction with rounded corners and a concealed sewn-in all-around elastic guarantees a perfect fit on the mattress.",109.95,1324747283,427
2071882570,Kneer,"Fitted Sheet Exclusive-Stretch, Kneer, Jersey-Elastane, Elastic: all around, (1 piece), optimal fit pink 180-200 cm x 200-220 cm","Details Number of pieces , 1 pc, Elastic , all around, Look/Style Look , plain, Color , soft pink, Dimensions Width , 180-200 cm, Length , 200-220 cm, Suitable for Suitable for mattress height , 40 cm, Suitable for mattress size , 180-200x200-220 cm, Suitable for mattress type , box spring beds standard mattress waterbeds, Material Material type , Jersey-Elastane, Material composition , Cover: 95% cotton, 5% elastane, Fabric weight , 250 g/m2, Care instructions Care instructions , 60°C machine wash non-iron easy-care tumble dryer suitable, Additional information Color notes , Please note that the colors on your monitor may differ from the original shades.",107.94,1324746498,48
3709420925,Nike,Nike Squad Crew Socks - white/black 46-50,Nike Squad Crew Socks - white/black 46-50,5.95,2761658153,275
5137881188,ASICS,asics Gel-Kayano 29 Running Shoes Women - frosted rose/deep mars - 38 (7),Provides a stable running experience and a more responsive feel underfoot. ...,134.99,4000562923,255
2114589717,BIRKENSTOCK,"BIRKENSTOCK Boston Antistatic Natural Leather, Black, 38 EU Narrow",ESD-compliant according to EN 61340; anatomically shaped cork-latex footbed; clog with strap section; individually adjustable metal pin buckle; two shoe widths (regular/narrow); heel shape: zero position,65.0,3631090120,149
2056507060,Yves Saint Laurent,Yves Saint Laurent Lip Make-up Lipstick 4.5 g Chestnut,"Protection, care, shine with a moisturizing effect, even color, long wear: Rouge Volupté Shine makes lips glow for hours in wonderfully seductive shades. Thanks to nourishing ingredients it gives lips volume, reveals their natural beauty and provides pure comfort; a high proportion of soft waxes protects the delicate lip skin from drying out. Delicately melting textures combine with luminous colors, enveloped in mysterious shine: experience irresistible radiance and dive into a sea of pure sensuality - Rouge Volupté Shine is completely YSL.",24.59,1511754467,132
1743158946,Nike,"Nike Squad Crew Socks - Black, size: S",The Nike Squad Crew socks combine sweat-wicking fabric with targeted cushioning to deliver high-performance comfort during competition.,9.99,3120778611,184
1639309059,Oral B,"Electric Toothbrush Pulsonic Slim One 2900, Electric Toothbrushes, 58459422-0 white white","The Oral‑B Pulsonic Slim One is now available with 2 handles. It removes surface stains for whiter teeth in 2 weeks. Thanks to the ultra-slim, super-light handle the toothbrush sits especially well in the hand and is therefore suitable for home and travel. The elongated brush head helps remove surface stains with gentle sonic technology. You can choose between two modes for individual brushing comfort: Daily Clean and Whitening. For a cleaner smile & natural whitening! Color: white",119.99,1435573037,65
2059400301,Schmidtgard,"Panel curtain 86003-0710 wool white, voile, sheer, 245x60cm","Panel curtain 86003-0710 wool white, voile, sheer, 245x60cm",30.73,1257924385,241
3043046316,Yves Saint Laurent,Yves Saint Laurent Lip Make-up Lipstick 4g,"Protection, care, shine with a moisturizing effect, even color, long wear: Rouge Volupté Shine lets lips glow for hours in wonderfully seductive shades. Thanks to nourishing ingredients it adds volume to the lips, reveals their natural beauty and provides pure comfort; a high proportion of soft waxes protects the delicate skin of the lips from drying out. Velvety-melting textures merge with luminous colours, framed by a mysterious shine: experience irresistible radiance and dive into a sea of pure sensuality — Rouge Volupté Shine is wholly YSL.",29.59,328321615,470
4024788225,Nike,Nike Squad Crew Socks - black/white 34-38,Nike Squad Crew Socks - black/white 34-38,5.95,3120778611,184
2070908199,Hemafa,"Comfort foam mattress, 7-zone, comfort foam material »GEL STYLE 2200«, Hemafa",Comfort foam mattress: gel-style mattress with a one-sided topper for optimal PRESSURE RELIEF. Approx. 22 cm mattress height with 7 sleeping zones. Breathable cold foam - support core with a one-sided high gel-style topper. Mattress with,319.99,1334283705,62
1374712419,Beco EXCLUSIV,"Comfort foam mattress »Royal Duo KS«, 160x200x21 cm (W×L×H), 7-zone, suitable for allergy sufferers, Beco EXCLUSIV, material: comfort foam",Comfort foam mattresses: Special orthopedic mattress-core contour. Approx. 21 cm high comfort foam mattress. With 7 sleeping zones. Supports nightly spinal extension. With a soft shoulder-relief system.,359.99,1739984796,339
5155054551,Valentino,Valentino Short-Handle Swim Re Handbag - Black,Valentino Short-Handle Swim Re Handbag - Black,145.0,4293287891,417
3878815869,Nike,"Nike, Squad, Mid-Length Socks, White/Black, XL, Unisex Adult",Breathable fabric for comfort and dry skin. Cushioning in areas that are most exposed to higher stress. 88% polyester / 9% cotton / 3% spandex. Machine washable.,13.41,2761658153,275
1485299242,Bell Helme,Bell Custom 500 DLX Streak Jet Helmet - Black/Gold - L,"The Custom 500 DLX is the epitome of a classic 3/4 jet helmet. With 5 shell sizes, the Custom 500 ensures a tailored fit for every rider, no matter where your size falls on the sizing chart. The quilted, contrast-stitched soft liner is integrated into a fiberglass composite shell. Fit and finish are impeccable. With dozens of available accessories, such as visors and helmet shields, you can fully personalize your model. Enjoy the best jet helmets from the people who truly advanced protective headgear. Features Fiberglass composite shell construction Multi-density EPS liner 5 specific shell sizes for a low-profile look and individualized fit Antibacterial interior Genuine leather interior Integrated 5-snap attachment for aftermarket visors and helmet shields Padded chin strap with D-ring leather closure Industry-leading five-year warranty Also included: Bell deluxe helmet bag, dark gray 3-snap visor and black 520 helmet shield Certifications: DOT, ECE Weight: approx. 1.1 kg Download the Bell Powersports Helmets Owners Manual Note Please note that unless otherwise stated in the item description, all helmets that come standard with a visor are shipped with a clear visor, even if shown differently. Helmet shield and tinted visor INCLUDED FREE",200.78,1913248983,248
335230006514,MID.YOU,"MID.YOU CORNER SOFA Anthracite, Silver-coloured - 244x212 cm","Mid.you corner sofa, in the color anthracite, silver-coloured, made of textile. The filling consists of silicone and foam flakes. The material is 100%. The shape of the item can be mounted mirrored (reversible). The item has a size of 244x212 cm. It has the designation: Made in EU. Special features of the item are: type selection, sleeping at seat height, real back. The following are included with the purchase of this item: back cushions, storage bed box, sleeping function, storage space, sleeping surface in the original fabric.",999.0,4663839989,183
4450602322,,Graef Sliced Kitchen SKS 903 red,"Graef SKS 903 Graef all-purpose slicer SKS 903, red (Art# 1609505) 1x slicer, 1x food holder, 1x blade removal device, 1x stainless steel tray, instruction manual Prices apply when ordering from the MediaMarkt online shop!",639.0,1043146066,33
4746833482,,My Learning Memo with Raven Linus - Number Game (pack of 3),My Learning Memo with Raven Linus - Number Game (pack of 3) - packaging unit: from €8.99,7.64,3759871110,414
3528414711,Nike,"Nike Everyday Cotton Cushioned No-Show Socks 3-Pack, Size: 46-50","Moisture-wicking comfort with an improved fit! The Nike Everyday Cotton Cushioned No-Show Socks 3-pack with moisture-wicking technology provide moisture regulation and great wearing comfort. The elastane support is twice as thick as previous versions and offers an improved fit. Nike provides the matching accessories for your shoes. Features: The delivery includes 3 pairs of socks in white Material: 75% cotton / 23% polyester / 1% elastane / 1% nylon No-show length - liner: Very short sock for sneakers. Suitable in summer with a skirt or shorts, as the socks are almost invisible under the shoes The Dri-FIT material ensures dry comfort Optimized toe seams prevent distractions and chafing Simple brand recognition through an intarsia Swoosh",8.36,2487402853,499
2147107185,,Goodyear Eagle F1 Supersport R 275/25 R21 92Y Summer Tire ID090409,Goodyear Eagle F1 Supersport R 275/25 R21 92Y Summer Tire ID090409,463.92,1626693599,206
2169788953,"Bibliographisches Institut, Berlin / Duden",My Learning Memo with Raven Linus - Number Game,"Manufacturer: Bibliographisches Institut, Berlin / Duden",5.89,2996525770,179
2071892335,YVES SAINT LAURENT,"Yves Saint Laurent Rouge Volupté Shine No. 46 Orange Perfecto Lipstick, Manufacturer color: 46 Orange Perfecto",Lipstick | Color: 46 Orange Perfecto | Shade: Orange | Finish: Glossy | Content: 4.5 ml,33.5,803771084,264
1711804257,Home Wohnideen,"HOME WOHNIDEEN Sliding panel curtain BENARI, HxW: 245x60, incl. mounting accessories, green, living room curtains, curtains by room, drapes, curtain","This sliding panel curtain with the digital photo print ""BENARI"" creates a great effect at your windows thanks to the photorealistic motif. The panel was digitally printed, showing brilliant color on the dense decorative fabric with a silk-look and subtle effects. The sides were cut using a special laser technique. Includes panel carriers with rollers and x-gliders for all common curtain tracks. The high-quality aluminum clamping strip allows you to shorten the panel curtain to any desired height. Material: 100% polyester. This sliding panel curtain can be very well combined with other sliding panels.",45.99,1285123046,100
3455616150,Home Fashion,"Home Fashion OPALIA, polyester, turquoise, 245x60 cm","Photorealistic print thanks to a digital printing process. Opaque fabric keeps unwanted views out. Hanging using the included panel carrier, incl. rollers and X-gliders (also for ""IKEA"" curtain rails). Includes a high-quality aluminum clamp bar - fabric can be cut to any desired height. Ideal for combining with additional sliding panels - includes assembly instructions.",36.9,1538167624,75
1434307123,Beco,"Comfort foam mattress »Royal Duo KS«, Beco, 21 cm high, foam density: 30, orthopedic mattress core contour, white, 160 cm x 200 cm x 21 cm 160 cm x 200 cm x 21 cm","Beco: The comfort foam mattress “Royal Duo KS” from BeCo is approx. 21 cm high, has 7 sleeping zones and is highly point-elastic, dimensionally stable and breathable. All firmness levels H2, H3 and H4 = 1 price. It features a special orthopedic mattress core contour that supports nighttime spinal elongation and intervertebral disc regeneration. In addition, the mattress has a soft shoulder relief system. The skin-friendly, functional and elastic double-cloth cover (100% polyester) is quilted with a breathable climate fibre (100% polyester). The cover has a 4-sided zipper, is divisible, removable and washable up to 60 °C. Ideal for pet-hair allergy sufferers. The open-pored materials ensure a good sleeping climate. Made in Germany.",293.99,1739984796,339
1375092751,Beco,Comfort foam mattress Royal Duo KS Beco 21 cm high,"The comfort foam mattress ""Royal Duo KS"" from BeCo is approximately 21 cm high, has 7 sleeping zones and is extremely point-elastic, dimensionally stable and breathable. All firmness levels H2, H3 and H4 = 1 price. It features a special orthopedic mattress-core contour that supports nighttime spinal extension and intervertebral disc regeneration. In addition, the mattress has a soft shoulder relief system. The skin-friendly, functional and elastic double-cloth cover (100% polyester) is quilted with a breathable climate fiber (100% polyester). The cover has a 4-sided zipper, is detachable, removable and washable up to 60 °C. Ideal for pet hair allergy sufferers. The open-pored materials ensure a good sleeping climate. Made in Germany. Color: white Size: 1x 140x200 cm",249.99,1739985306,2
4999205013,Birkenstock Professional,"Clog ""Boston ESD"", size 38, black, shoes, 19434861-38","Birkenstock Professional clog ""Boston ESD"", Birkenstock Professional, shoes",99.99,3631090120,149
