id,brand,title,description,price,priceCurrency,cluster_id,label,unseen
55104249,Ubiquiti Networks,UBIQUITI UniFi Protect G4-PRO Camera (UVC-G4-PRO),"Crisp 4K Ultra HD Resolution (3840 x 2160, 24 FPS), 3X Optical Zoom Lens, For indoors or outdoors use (IP67), Sensor OS08A20, 1/1.8"", F 4.24-12.66 mm, ?/1.53 to ?/3.3, Built-in Microphone, H.264, Infrared LEDs, Wall/Ceiling/Pole Mount, 802.3af/802.3at support (PoE adapter not included)",520.11,USD,788533,788533,False
7189556,Cisco,WS-C2960-48TC-L Cisco Catalyst 2960 48 10/100 + 2 T/SFP LAN Base Image. New Factory Sealed.,"WS-C2960-48TC-L Cisco Catalyst 2960 48 10/100 + 2 T/SFP LAN Base Image.General InformationManufacturerCisco Systems, IncManufacturer Part NumberWS-C2960-48TC-LManufacturer Website Addresshttp://www.cisco.comBrand NameCiscoProduct LineCatalystProduct Series2960Product Model2960-48TC-LProduct NameCatalyst 2960-48TC Ethernet SwitchProduct TypeEthernet SwitchInterfaces/PortsTotal Number of Network Ports48Uplink PortYesNumber of Network (RJ-45) Ports48Port/Expansion Slot Details2 x Fast Ethernet Expansion SlotPort/Expansion Slot Details48 x Fast Ethernet NetworkPort/Expansion Slot Details2 x Gigabit Ethernet UplinkMedia & PerformanceMedia Type SupportedTwisted PairTwisted Pair Cable StandardCategory 5Ethernet TechnologyFast EthernetNetwork Technology10/100/1000Base-TNetwork Technology10Base-TI/O ExpansionsNumber of Total Expansion Slots2Expansion Slot TypeSFPNumber of SFP Slots2Network & CommunicationLayer Supported2MemoryStandard Memory64 MBMemory TechnologyDRAMFlash Memory32 MBPower DescriptionInput Voltage110 V ACInput Voltage220 V ACPower SourcePower SupplyRedundant Power SupplyYes",495,USD,3739198,3739198,False
11149251,,"CORSAIR - Crystal 680X RGB White High Airflow, Tempered Glass","CORSAIR Crystal 680X RGB White High Airflow, Tempered Glass (CC-9011169-WW) - N?taggregat: 0W - Typ: Mid-torn",3199.00,SEK,28019,28019,False
8298432,Corsair,Corsair ML120 Pro LED 120mm Premium Mag-Lev Fan Red,Corsair ML120 Pro LED 120mm Premium Mag-Lev Fan Red available to buy online from PC Case Gear ¨C Australia¡¯s Premier Online PC Store.,39,AUD,971833,971833,False
47948274,Logitech,Diadema Logitech H390 USB Computer ...,Diadema Logitech H390 USB Computer Headset,149000.00,COP,149318,149318,False
84438504,Seagate,"Seagate IronWolf Pro ST8000NE001 - Hard drive - 8 TB - internal - 3.5"" - SATA 6Gb/s - 7200 rpm - buffer_ 256 MB - with 2 years Rescue Data Recovery Service Plan","Product InformationTough. Ready. ScalableFor everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in compatible NAS1 systems continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeActively Protect Your Data With IronWolf Health Management in Popular and Enabled NASIronWolf Health Management is designed to operate on compatible NAS systems such as Synology and ASUSTOR. Populated with supported IronWolf or IronWolf Pro HDDs It improves the overall system reliability by displaying actionable prevention, intervention or recovery options for the user.Multi-Bay and NAS-Ready With Built-In RV Sensor~P>First in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.IronWolf Pro Comes With 2-year Rescue Data Recovery ServiceYour data is important and a Rescue plan provides peace of mind in case of unexpected data loss due to accidents or mechanical damage.The Rescue plan gives you access to a global team of world-class data recovery experts.Purchase and register an IronWolf Pro drive to activate your included Rescue plan and you are covered for 2 years. Extended coverage options available at registration.Be Creative Anywhere With IronWolf and Your NASExtensible and reliable storage helps keep you and your creative business on schedule. IronWolf and IronWolf Pro are great companions for your NAS for 24¡Á7 remote access, backups and file sharing from anywhere, making sharing ideas easy. For growing agencies and the need for more storage, IronWolf and IronWolf Pro are built to address NAS scalability challenges.Grow Your Business NASA thriving small business needs storage that can thrive with it. IronWolf is optimised for NAS in multi-RAID environments that not only the vibration, but also handle the high user workload rate in a high data traffic network. Enter multi-user technology ¡ª up to 180 TB/yr for IronWolf, up to 300 TB/yr for IronWolf Pro.Dominate The MediaBuild your home NAS media empire with IronWolf HDDs. IronWolf and IronWolf Pro lead the class in storage capacity with drives as large as 12 TB, and the performance needed to run high definition content with your NAS. Store thousands of full-length HD films and even more photographs on your private server. Think of it as your home cloud.Show more;",235.97,GBP,1578824,1578824,False
25877530,,Cheap Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01,Top AAA replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01 wholesale from China with cheap price.,,,67840743,67840743,False
57530241,,WD My Passport WDBYNN0010BBK-WESN 1 TB External Hard Drive,"The My Passport drive comes equipped with WD Backup software to help make sure your photos, videos, music and documents don't get lost. You can set it to run automatically to your schedule. Just pick the time and frequency to back up important files from your system onto your My Passport drive",116.71,CAD,472560,472560,False
74877875,,SRAM PG-1130 11 Speed 11-36T Cassette,SRAM PG-1130 Cassette - 11 Speed 11-36t Silver. Affordable versions of SRAM's 11-speed cassette range. Shift performance is on par with higher end offerings with minimal additional weight.SRAM 10 and 11 speed cassettes with 11 tooth cogs have the smallest cog located behind the cassette in the packagingCompatible with all SRAM 11-speed chainsOptimized gear steps across entire range TECH SPECSCassette Cogs 11-12-13-15-17-19-22-25-28-32-36Cassette Body Type Shimano/SRAM 11 Speed RoadDrivetrain Speeds 11Weight 381keyword search 1 x 11Defined Color SilverRange 11-36Color Silver,87.00,USD,296239,296239,False
41234714,,Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon,,19,USD,1542544,1542544,False
29553137,,"Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan","Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan (CO-9050047-WW)If NASA Designed a Computer Case Fan ¨C This Would Be It Corsair ML Series of fans magnetic levitation technology and custom engineered rotors provide unrivaled performance and low noise.Thanks to its innovative design, the ML Series fans delivers both high static pressure and high air flow for a superior fan experience.Warranty Five years Fan Size 140mm x 25mm Flow Type Static Pressure LED Color White PWM Control Yes Airflow 20 - 97 CFM Static Pressure 0.2 - 3.0 mmH20 Sound Level 16 - 37 dBA Speed 400 - 2000 RPM Power Draw 0.276 ACorsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation FanWarranty: 60 months Size: 123x53x150 mm Weight: 1 Kg",77.96,AUD,387671,387671,False
58970863,,Ubiquiti UniFi Video Camera G3 1080P 802.3af IP UVC-G3-BULLET-3 3 Pack (No PoE Injectors),"UVC-G3-BULLET-3 - Ubiquiti UniFi Video Camera G3 3 PackThe UniFi Video G3 Bullet Camera 3 Pack (UVC-G3-BULLET-3) is a great value multi-pack of the popular UniFi G3 Video Camera- this is a great way to save money on larger installs requiring multiple cameras.The UVC-G3-bullet features a 4 Megapixel HDR sensors, offering crystal clear 1080P full...",406.80,GBP,64482,64482,False
2101868,Apple,Apple MWP22AM/A Airpods Pro with Wireless Case,,249.00,USD,1563974,1563974,False
82474920,,WD MyPassport 1TB 2.5 USB3.0 Red,"Start saving your precious memories and critical files with the 1TB My Passport USB 3.0 Secure Portable Hard Drive from WD. The My Passport comes formatted for Windows systems and connects to your notebook or desktop computer via an included USB 3.0 cable. On the inside,it sports a hard drive that delivers 1TB of storage capacity for storing your photos,videos,music,and other content. To power this drive,the My Passport runs off the computer's USB bus-powered port.This edition of the My Passport drive comes with a redesigned red chassis,which complements your other gear. Another notable feature is WD's Backup software,which lets you create scheduled backups,to help preserve your data automatically. In addition to backing up data,WD has armed this drive with hardware encryption and WD Security software to safeguard your sensitive files from unauthorized users.Back up AutomaticallyThe My Passport drive comes preloaded with WD Backup software to ensure that your photos,videos,music and documents don't get lost. You can set it to run automatically based upon your schedule. Just pick the time and frequency to back up important files from your system onto the My Passport drive.Password Protection with Hardware EncryptionThe My Passport drive's built-in 256-bit AES Hardware Encryption with WD Security software helps keep your content private and safe. You can activate password protection and set your own personalized password. Additionally,the drive can display a ""return-if-found"" message as the password prompt to help find its way back to you if it ever accidentally gets left behind.Easy to UseMy Passport portable storage is ready to use out of the box so you can start transferring files,saving your memories,and backing up critical data right away. It comes with WD Backup,WD Security,and WD Drive Utilities software to help protect your data.FEATURES1TB Storage CapacityUSB 3.0 Interface; USB 2.0 CompatibleBus PoweredData Protection with Hardware Encryption",9.49E2,ZAR,2807367,2807367,False
91126559,,"Crucial 2TB MX500 2.5"" 7mm SATA 6Gb/s SSD","Crucial 2TB MX500 2.5"" 7mm SATA 6Gb/s SSD",206.46,GBP,70841,70841,False
30454890,,Audemars Piguet-Audemars Piguet Royal Oak Chronograph 41mm Mens Watch-26331ST.OO.1220ST.02,Audemars Piguet-Audemars Piguet Royal Oak Chronograph 41mm Mens Watch-26331ST.OO.1220ST.02,25000,USD,31594,31594,False
84821763,,WD 1TB My Passport Portable Storage USB 3.2 Gen 1 - Black - WDBYVG0010BBK-WESN,"BrandWDSeriesMy PassportModelWDBYVG0010BBK-WESNPerformanceColorBlackInterfaceUSB 3.2 Gen 1Capacity1TBFeaturesFeaturesSlim style.The new My Passport drive has been redesigned for you to make the most of your own journey. It features a convenient, slim form factor and is available in a range of vibrant colors.Locked down.The My Passport drive's password protection and built-in 256-bit AES hardware encryption helps keep your digital life's contents secure. Just activate password protection and set your own personalized password using WD Discovery.Social friendly.Included WD Discovery software lets you connect to popular social media and cloud storage services like Facebook, Dropbox and Google Drive. Seamlessly import, organise and share your photos, videos and docs to the My Passport drive to backup your online social life. WD Discovery can also manage your drive through WD Drive Utilities.Backed up.The My Passport drive comes equipped with WD Backup software to help make sure everything you create while on your own life journey - photos, videos, music, and documents - doesn't get lost. You can set it to run automatically to your schedule. Just pick the time and frequency to back up important files from your system onto your My Passport drive.Super easy.My Passport portable storage is ready right out of the box including all necessary cables. And with SuperSpeed USB, you can quickly start backing up everything in your life and keep driving forward.Ongoing confidence.There's no telling what's ahead in your own journey. That's why WD builds drives to demanding requirements for durability and long-term reliability.System RequirementsFormatted NTFS for Windows 10 and 8.1.Reformatting may be required for other operating systems.Dimensions & WeightDimensions0.44"" x 2.95"" x 4.22""Weight0.27 lb.PackagingPackage ContentsPortable hard driveSuperSpeed USB cableWD Discovery softwareQuick install guideAdditional InformationDate First AvailableSeptember 30, 2019",22.857142857143,BHD,283756,283756,False
76448251,,Cisco Catalyst 2960X-24TD-L Ethernet Switch,"Catalyst 2960-X series Software FeaturesAll Catalyst 2960-X Series Switches use a single Universal Cisco IOS Software Image for all SKUs. Depending on the switch model, the Cisco IOS image automatically configures either the LAN Lite, LAN Base, or IP Lite feature set.LAN Lite models have reduced functionality and scalability for small deployments with basic requirements. Cisco Catalyst 2960-X Family of Switches are available with the LAN Base and LAN Lite feature sets and Catalyst 2960-XR Family of switches are available IP Lite feature sets.Note that each switch model is tied to a specific feature level; LAN Lite cannot be upgraded to LAN Base and LAN Base cannot be upgraded to IP Lite.Features 24 networking ports to establish large networkSupports cost-efficient twisted pair cables for high-speed data transfer up to 100 metersOptimize the performance of business networks with 10 Gigabit Ethernet connectivityWith leading Layer 2 support, experience enhanced convenience, secure business operations, and a borderless network experienceManagement capability provides control over setup and configuration of your networkBuilt-in power supply to ensure all components are being supplied with accurate voltage",4145.71,USD,758825,758825,False
49062711,,"NEW Shimano CN-HG95 10 speed Chain XTR, Deore XT, SLX",Shimano CN-HG95 10-Speed ChainsHG-X 10-Speed chainDirectional chain designed for MTB riding conditionsMud shedding design for smooth shifting performance under high load pedaling in muddy conditionsChromized rivet pins & Zinc-Alloy coating improve corrosion & wear resistanceCompatible with 10-Speed Dyna-sys drivetrains,34.99,USD,107440,107440,False
15081806,,Corsair Crystal Series 680X RGB High Airflow TG White,,1199,PLN,28019,28019,False
45157616,,Cisco Catalyst 2960X-24PD-L Ethernet Switch,"Catalyst 2960-X series Software FeaturesAll Catalyst 2960-X Series Switches use a single Universal Cisco IOS Software Image for all SKUs. Depending on the switch model, the Cisco IOS image automatically configures either the LAN Lite, LAN Base, or IP Lite feature set.LAN Lite models have reduced functionality and scalability for small deployments with basic requirements. Cisco Catalyst 2960-X Family of Switches are available with the LAN Base and LAN Lite feature sets and Catalyst 2960-XR Family of switches are available IP Lite feature sets.Note that each switch model is tied to a specific feature level; LAN Lite cannot be upgraded to LAN Base and LAN Base cannot be upgraded to IP Lite.General Information Manufacturer: Cisco Systems, Inc Manufacturer Part Number: WS-C2960X-24PD-L Brand Name: Cisco Product Line: Catalyst Product Series: 2960-X Product Model: 2960X-24PD-L Product Name: Catalyst 2960X-24PD-L Ethernet Switch Product Type: Ethernet Switch Interfaces/Ports Total Number of Network Ports: 24 Token Ring Port: No LRE Port: No Bypass: No Modular: No Management Port: Yes USB: Yes Number of PoE (RJ-45) Ports: 24 Port/Expansion Slot Details: 24 x Gigabit Ethernet Network, 2 x 10 Gigabit Ethernet Expansion Slot Media & Performance Media Type Supported: Twisted Pair Twisted Pair Cable Standard: Category 5 Ethernet Technology: Gigabit Ethernet, 10 Gigabit Ethernet Network Technology: 10/100/1000Base-T I/O Expansions Number of Total Expansion Slots: 2 Expansion Slot Type: SFP+ Number of SFP+ Slots: 2 Network & Communication Layer Supported: 2 Management & Protocols Manageable: Yes Management: Web-based ManagementVLANQoSSyslogTelnetRMON I, IISNMP v1, v2c, v3DHCPCLI Memory Standard Memory: 512 MB Memory Technology: DRAM Flash Memory: 128 MB Reliability MTBF: 325780 Hour Power Description PoE (RJ-45) Port: Yes Input Voltage: 110 V AC, 220 V AC Power Source: Power Supply Redundant Power Supply Supported: Yes Physical Characteristics Compatible Rack Unit: 1U Form Factor: Rack-mountable Height: 1.8"" Width: 17.5"" Depth: 14.5"" Weight (Approximate): 12.70 lb Miscellaneous Certifications & Standards: IEEE Standards:802.1D802.1p802.1Q802.1s802.1w802.1X802.1ab802.3ad802.3af802.3at802.3ah802.3x802.3802.3u802.3ab802.3z802.3az802.1ae802.3ae802.1axSafety:UL 60950-1 Second EditionCAN/CSA-C22.2 No. 60950-1 Second EditionEN 60950-1 Second EditionIEC 60950-1 Second EditionAS/NZS 60950-1EMC:47CFR Part 15 (CFR 47) Class AAS/NZS CISPR22 Class ACISPR22 Class AEN55022 Class AICES003 Class AVCCI Class AEN61000-3-2EN61000-3-3KN22 Class ACNS13438 Class AEN55024CISPR24EN300386KN24 Environmentally Friendly: Yes Environmental Certification: RoHS Warranty Limited Warranty: Lifetime",2911.24,USD,1412234,1412234,False
82803590,,"Maxxis Minion DHR II 29"" x 2.4"" 60TPI Tire - 3C MG DH",With side knobs borrowed from the legendary Minion DHF but widened to provide more support the DHR II corners like no other. The center tread features ramped leading edges to improve acceleration and sipes to create a smooth transition when leaning the bike. Paddle-like knobs on the center tread dig...,81.00,USD,319607,319607,False
66639967,Ubiquiti,Ubiquiti UniFi UVC-G3-BULLET,,1585,NOK,192122,192122,False
30102088,,Zebra 800015-101 Black Monochrome Ribbon - 1000 Prints,"Compatible with: Zebra P330i, Zebra P430i plus many more",9.54,GBP,5836450,5836450,False
4486755,Ubiquiti,Ubiquiti Unifi Video G3 Micro,,1759,SEK,591042,591042,False
35876362,,Ubiquiti UniFi Video Camera G4 4K Pro,"BackUbiquiti UVC-G4-PROUniFi Video Camera G4 4K ProThe UniFi? Protect Camera, model UVC-G4-PRO, represents the next generation of cameras designed for use with the UniFi Protect surveillance management system. This camera offers 4K Ultra HD resolution for day or night use and integrates with the UniFi Protect software for powerful and flexible IP video management.The UVC-G4-PRO is easy to set up, operate, and manage using the UniFi Protect software, which comes pre-installed the UCK-G2-PLUS, the latest generation Cloud Key controller.The G4 Pro camera features a powered zoom lens and crisp 4K Ultra HD video performance with infrared capability. The versatile 3-axis mount enables indoor or outdoor installation of the camera. The camera has infrared LEDs with an automatic IR cut filter for day and night surveillance. Easy Setup Using a standard web browser or Bluetooth from your mobile device, deployment of your UniFi Protect controller can be set up and configured in a matter of minutes. Web Browser Access UniFi Protect is accessible via WEBbrowser and designed to be easy to use, yet packed with advanced features. The UniFi Protect interface is incredibly intuitive and loaded with powerful features such as statistical reporting, multiple live view options, versatile camera settings, advanced analytics, and customizable event recordings.Plug and Play Installation Automatic camera detection in UniFi Protect makes it easy to install and deploy cameras. All of the camera settings are integrated into the software. You can also configure, reboot, or upgrade the firmware on any camera from within the UniFi Protect interface.Additional Live Views Configure playlists that automatically rotate the live view feed between cameras. Define the cameras you want to include in the playlist and how long you want them to appear on the screen before moving on to the next live feed.Cost-Effective Solution Shattering conventional industry thinking, UniFi Protect provides powerful IP surveillance software without any huge, up-front costs or monthly subscription fees.Mobile App The downloadable app provides free remote cloud access to your UniFi Protect system. It also allows you to securely access video recordings that are privately stored on the Cloud Key Gen2 Plus rather than a third-party server or internet cloud.Features:4K Ultra HD (3840 x 2160), 24 FPSF 4.24 - 12.66 mm, ?/1.53 - ?/3.3Wide-Angle/Zoom LensOS08A20 Sensor, 1/1.8""IP67-Rated Weather ResistanceEnhanced Low-Light PerformanceIntegrated High-Power Infrared LEDs802.3af/802.3at supportBuilt-in MicrophoneWall, Ceiling, or Pole Mount",437,,788533,788533,False
51400506,,JABRA Evolve 40 UC USB - Mono,"The Jabra EVOLVE 40 UC Stereo is a professional headset designed to improve concentration and conversations. Premium noise-canceling technology gives you peace to work in the noisy, open office effectively creating a concentration zone around you, so you can stay focused on the job.The speakers are built for style and comfort with leatherette ear cushions, and are specifically designed to reduce office noise. The concentration zone is completed with a busy-light indicator that signals user availability to colleagues.",1267.00,ZAR,5313,5313,False
67059288,,Ubiquiti Unifi Protect Camera G4 Pro,"UniFi Protect G4-PRO CameraCapture every detail with the 4K resolution G4-PRO camera. The G4-PRO is our most powerful camera yet, with a large 1/2"" image sensor, 3X powered optical zoomlens,and integrated high-power infrared LEDs for night vision. The adjustable base can be mounted to a flat surface or a pole with the included mounting hardware.Capture every detail with the 4K resolution G4-PRO camera. The G4-PRO is our most powerful camera yet, with a large 1/2"" image sensor, 3X powered optical zoom lens, and integrated high-power infrared LEDs for night vision. The adjustable base can be mounted to a flat surface or a pole with the included mounting hardware.3X OPTICAL ZOOMEmail info@telco.sydney or call 02 9136 6000 to talk with anetwork specialist.",749.0,AUD,788533,788533,False
14654897,,HDD 35 4TB Seagate IronWolf Pro NAS ST4000NE001,,154.10,,1102119,1102119,False
4502589,,Shimano CN-HG95 116 led Deore XT kde,Shimano Deore XT Kde CN-HG95 116 led. Til 10 speed.,179,DKK,107440,107440,False
25301807,,Apple - AirPods 2 with Charging Case - White,"DescriptionSpecificationIntroducing wireless AirPods 2 . Just take them out and they're ready to use with all your Apple devices1. Put them in your ears and they connect instantly. Speak into them and your voice sounds clear. Simplicity and technology, together like never before. The result is completely magical",,,1223297,1223297,False
80529811,Ubiquiti Networks (UBNT),Ubiquiti UniFi G3 Bullet Video Camera,Ubiquiti UniFi G3 Bullet Video Camera (1080p HD 30 FPS),167.42,GBP,192122,192122,False
48484532,,Buy Quality Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02,Quality AAA Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02 from online store for sale.,,,14143134,14143134,False
79851703,,Shimano CN-HG95 116 links chain,Shimano Deore XT chain CN-HG95 116 links. For 10 speed.,24.03,EUR,107440,107440,False
45840265,,"Zebra 800011-101 Black Monochrome Ribbon - K - 1,000 prints","Zebra 800011-101 Resin Black (""K"") ribbons are monochrome (1-color) ribbons.Zebra 800011-101 black monochrome ribbons are primarily used for printing text and one-color line art on one or both sides of a card.Note: Black resin is needed to print readable barcodes.Additionally, the Zebra 800011-101 Load-N-Go monochrome ribbons are eco-friendly, using less plastic and are specially designed to increase biodegrading.To maintain your Zebra card printer's warranty, genuine Zebra ribbons must be used. As an authorized Zebra Solution provider, ID Wholesaler only sells Genuine Zebra 800011-101 Black Monochrome Ribbon.ID Wholesaler offers a low price guarantee on black monochrome Zebra 800011-101 ribbon.Did you know that Zebra 800011-101 monochrome ribbons have a shelf life?When stored under proper conditions, Zebra 800011-101 black ribbons typically have a shelf life of up to one year. Ribbons that are more than one year old, and improperly stored, will not print optimally and will likely end up costing more money and time in maintenance and in reprinting cards.ID Wholesaler is an authorized Zebra reseller specializing in ID card printing products. We guarantee that our 800011-101 black monochrome ribbons are genuine Zebra ribbons, are stored properly, and are always 'fresh'.",27,USD,1542544,1542544,False
34748897,Western Digital,My Passport 2.5¡§ Usb 3.0 - 1TB (Black),Western Digital My Passport 25¡§ Usb 30 - 1TB Black WDBYNN0010BBK,59.00,EUR,472560,472560,False
18252855,SanDisk,SanDisk Extreme PRO USB 3.1 Solid State Flash Drive 128GB,The SanDisk Extreme PRO USB 3.1 Solid State Flash Drive - 128GB has a super-fast solid state performance in a USB 3.1 flash drive.,52.39,GBP,79238,79238,False
57643285,,Apple AirPods with Charging Case - 2nd Gen,"NOTE: This product is Refurbished and comes in Non-Retail (Bulk Packaging) packaging. Warranty: 30 Day WarrantyThe new AirPods combine intelligent design with breakthrough technology and crystal-clear sound. Powered by the new Apple H1 headphone chip, AirPods now feature hands-free access to Siri using just your voice. And up to 3 hours of talk time on a single charge.Condition: RefurbishedWarranty: 30 Day WarrantyFeatures: Automatically on, automatically connectedEasy setup for all your Apple devicesQuick access to Siri by saying ¡°Hey Siri¡±Double-tap to play or skip forwardNew Apple H1 headphone chip delivers a faster wireless connection to your devicesCharges quickly in the caseThe case can be charged using the Lightning connectorRich, high-quality audio and voiceSeamless switching between devicesListen and talk all day with multiple charges from the Charging CasePlease note: Will show minor signs of use. 100% functional. Includes case and right and left Airpod.Packaging: Non-Retail (Bulk Packaging)What you get: One [1] 2nd Gen AirpodsOne [1] CaseOne [1] Charging Cable",119.99,USD,1223297,1223297,False
45946412,Maxxis,"Maxxis Maxxis High Roller II Tire: 27.5 x 2.50"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black",,85.00,USD,729259,729259,False
25025467,Maxxis,Maxxis High Roller II 27.5 x 2.5 Wide Trail 3C Maxx Terra EXO/TR Folding Mountainbike Tyre,"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, freeride terrain.For our full range of Bike Accessories visit Evans Cycles",¡ê48.00,GBP,729259,729259,False
83187166,Seagate,"SEAGATE HDD IRONWOLF PRO (NAS) 3.5"" - 8TB, SATAIII, ST8000NE001","IRONWOLF PRO NASIronWolf? Pro is designed for everything business NAS. Get used to tough, ready and scalable 24¡Á7 performance that can handle multidriveenvironments across a wide range of capacities.Key AdvantagesOptimized for NAS with AgileArray?. AgileArray enables dual-plane balancing and RAIDoptimization in multi-bay environments, with the most advanced power managementpossible. Actively protect your NAS with IronWolf Health Management focusing on prevention,intervention and recovery. High performance means no lag time or downtime for users during workload traffic for theNAS. Seagate leads the competition with the highest-performing NAS drive portfolio. Seagate? Rescue Data Recovery. IronWolf Pro comes with extra peace of mind for anymechanical, accidental or natural disaster. With a 90% success rate of in-house recovery,Seagate has your back with a 2-year included Rescue Data Recovery plan. Rotational Vibration (RV) sensors. First in its class of drives to include RV sensors tomaintain high performance in multi-drive NAS enclosures. Range of capacities up to 12TB. More capacity options means more choices that will fitwithin the budget. Seagate provides a scalable solution for any NAS use-case scenario. Do more in multi-user environments. IronWolf provides a workload rate of 300TB/year.Multiple users can confidently upload and download data to the NAS server, knowingIronWolf can handle the workload, whether you are a creative professional or a smallbusiness. Designed for always on, always accessible 24¡Á7 performance. Access data on your NASany time, remotely or on site. 1.2M hours MTBF, 5-year limited warranty represents an improved total cost of ownership(TCO) over desktop drives with reduced maintenance costs.TECHNICAL SPECIFICATIONSSPECIFICATIONSStandard Model Number1 ST8000NE001Capacity 8TBInterface SATA 6Gb/sFEATURESDrive Bays SupportedUp to 16 BaysMulti-User Technology 300TB/yearRotational Vibration (RV) Sensor yesHot-Plug Support2 yesCache (MB) 256RELIABILITY/DATA INTEGRITYMean Time Between Failures (MTBF, hours)1,200,000Reliability Rating @ Full 24¡Á7 Operation (AFR) 0.73%Nonrecoverable Read Errors per Bits Read, Max 1 per 10E15Power-On Hours per Year (24¡Á7)8760Sector Size (Bytes per Logical Sector)512ERescue Services3 yesLimited Warranty (years)5PERFORMANCESpindle Speed (RPM)7200Interface Access Speed (Gb/s)6.0, 3.0, 1.5Max. Sustained Transfer Rate OD (MB/s) 214MB/sAverage Latency (ms)4.16Interface Ports SingleRotational Vibration @ 10-1500 Hz (rad/s2) 12.5POWER CONSUMPTIONStartup Current, Typical (12V, A) 2.0Idle Power, Average (W) 4.4Average Operating Power (W) 7.4WStandby Mode (W) 0.8Sleep Mode (W) 0.8Power Supply Requirements +12 V and +5 VENVIRONMENTAL/TEMPERATUREOperating (ambient, min ¡ãC)5Operating (drive case, max ¡ãC) 60Nonoperating (ambient, min ¡ãC) -40Nonoperating (ambient, max ¡ãC)70ENVIRONMENTAL/SHOCKShock, Operating 2ms (Read/Write) (Gs)70/40GsShock, Nonoperating, 1ms and 2ms (Gs)250ENVIRONMENTAL/ACOUSTICSVibration, Nonoperating: 10Hz to 500Hz (Grms)2.27PHYSICALHeight (mm/in) 26.11mm/1.028inWidth (mm/in, max) 101.85mm/4.010inDepth (mm/in, max)146.99mm/5.787inWeight (g/lb) 650g/1.43lbCarton Unit Quantity 20Cartons per Pallet/Cartons per Layer40 / 8.",279.31,EUR,1578824,1578824,False
52361746,WD,1 TB WD MY PASSPORT USB 3.0 SIYAH WDBYNN0010BBK,,,,472560,472560,False
98651543,Maxxis,"Maxxis Maxxis High Roller II Tire: 29 x 2.30"", Folding, 60tpi, Dual Compound, EXO, Tubeless Ready, Black",,66.00,USD,1496586,1496586,False
57337098,,LOGITECH Logitech USB Headset H390,LOGITECH Logitech USB Headset H390,90.90,BGN,149318,149318,False
35589885,,"APC Smart-UPS RT - USV - 19""-Rack montierbar - 230 V",,12351.33,EUR,280415,280415,False
48541191,Logitech,Logitech Webcam C270 HD 3Mpix USB Skype/MS Teams/Zoom Ready - Black,"Logitech Webcam C270 3MP HD, 1280x720, Built-in Mic, USB 2.0",49.99,GBP,79254,79254,False
3009539,,LOGITECH USB Headset H390 - USB - EMEA,,200.84,RON,149318,149318,False
25420328,,"MTB Pl¨¢?? MAXXIS HIGH ROLLER II 27,5x2,40 3C Maxx Terra EXO TR kevlar",,45.90,EUR,1631327,1631327,False
21556335,,Zebra 800033-801 Black Monochrome Ribbon for ZXP Series 3 Printers - 1000 Prints,"Zebra K Black Monochrome Ribbon ZXP Series 3 - 1000 prints/rollThe Zebra 800033-801 Black Resin Ribbon is a Monochrome (single-color) ribbon. Monochrome ribbons are used primarily for line art, text and barcodes.Zebra ribbons are printer specific. To maximize card quality and your Zebra printer's life expectancy and durability, use only genuine Zebra ribbons.Additional InformationPanels: Black Resin MonochromePrints: 1000For single sided card printingSupported Printer: Zebra ZXP Series 3",18.13,USD,163499,163499,False
